target_lang|closest_lang_0|tree_dist_0|closest_lang_1|tree_dist_1|closest_lang_2|tree_dist_2|closest_lang_3|tree_dist_3|closest_lang_4|tree_dist_4
xav|txu|0.5454545454545454|ura|0.2857142857142857|cbu|0.2857142857142857|con|0.2857142857142857|ata|0.2857142857142857
xaw|pao|0.6666666666666666|ura|0.25|cbu|0.25|con|0.25|ata|0.25
xay|agn|0.42857142857142855|tbl|0.4|jvn|0.4|jav|0.4|bpr|0.375
xbc|sdh|0.7368421052631579|glk|0.7368421052631579|pst|0.625|pes|0.5263157894736842|mjl|0.5
xbe|ura|0.25|cbu|0.25|con|0.25|ata|0.25|hun|0.2222222222222222
xbg|ura|0.2222222222222222|cbu|0.2222222222222222|con|0.2222222222222222|ata|0.2222222222222222|hun|0.2
xbi|urt|0.6|ura|0.25|cbu|0.25|con|0.25|ata|0.25
xbn|ura|0.5|cbu|0.5|con|0.5|ata|0.5|hun|0.4
xbo|chv|0.75|ura|0.3333333333333333|cbu|0.3333333333333333|con|0.3333333333333333|ata|0.3333333333333333
xbp|ura|0.2857142857142857|cbu|0.2857142857142857|con|0.2857142857142857|ata|0.2857142857142857|hun|0.25
xbr|nfa|0.7619047619047619|hvn|0.7619047619047619|lex|0.47619047619047616|kje|0.47619047619047616|txq|0.45454545454545453
xby|ura|0.2|cbu|0.2|con|0.2|ata|0.2|hun|0.18181818181818182
xce|hye|0.5454545454545454|lit|0.5454545454545454|cym|0.5333333333333333|gle|0.5333333333333333|grc|0.5
xcg|cym|0.5882352941176471|gle|0.5882352941176471|hye|0.46153846153846156|lit|0.46153846153846156|grc|0.42857142857142855
xch|ura|0.4|cbu|0.4|con|0.4|ata|0.4|hun|0.3333333333333333
xcl|hye|0.7272727272727273|lit|0.5454545454545454|grc|0.5|bel|0.5|lvs|0.5
xcm|ura|0.5|cbu|0.5|con|0.5|ata|0.5|hun|0.4
xcn|ura|0.5|cbu|0.5|con|0.5|ata|0.5|hun|0.4
xco|sdh|0.6|glk|0.6|pst|0.5882352941176471|pes|0.5|mjl|0.47058823529411764
xcr|ura|0.2857142857142857|cbu|0.2857142857142857|con|0.2857142857142857|ata|0.2857142857142857|hun|0.25
xct|taj|0.42857142857142855|ura|0.25|cbu|0.25|con|0.25|ata|0.25
xcv|ura|0.3333333333333333|cbu|0.3333333333333333|con|0.3333333333333333|ata|0.3333333333333333|hun|0.2857142857142857
xcw|ura|0.5|cbu|0.5|con|0.5|ata|0.5|hun|0.4
xcy|ura|0.5|cbu|0.5|con|0.5|ata|0.5|hun|0.4
xda|ura|0.2|cbu|0.2|con|0.2|ata|0.2|hun|0.18181818181818182
xdc|ura|0.3333333333333333|cbu|0.3333333333333333|con|0.3333333333333333|ata|0.3333333333333333|hun|0.2857142857142857
xdk|ura|0.2|cbu|0.2|con|0.2|ata|0.2|hun|0.18181818181818182
xdo|umb|0.88|poy|0.6086956521739131|ndj|0.6086956521739131|ken|0.5714285714285714|kam|0.56
xdy|mkn|0.75|zsm|0.75|zlm|0.75|ind|0.75|iba|0.7058823529411765
xeb|arb|0.46153846153846156|heb|0.42857142857142855|mlt|0.42857142857142855|amh|0.42857142857142855|ura|0.2857142857142857
xeg|ura|0.2857142857142857|cbu|0.2857142857142857|con|0.2857142857142857|ata|0.2857142857142857|hun|0.25
xel|ura|0.3333333333333333|cbu|0.3333333333333333|con|0.3333333333333333|ata|0.3333333333333333|hun|0.2857142857142857
xem|agn|0.5|tbl|0.46153846153846156|jvn|0.46153846153846156|jav|0.46153846153846156|bpr|0.42857142857142855
xer|txu|0.5454545454545454|ura|0.2857142857142857|cbu|0.2857142857142857|con|0.2857142857142857|ata|0.2857142857142857
xes|boj|0.6153846153846154|ura|0.2222222222222222|cbu|0.2222222222222222|con|0.2222222222222222|ata|0.2222222222222222
xet|gyr|0.75|kyz|0.625|urb|0.625|gub|0.5882352941176471|ura|0.2
xeu|ura|0.3333333333333333|cbu|0.3333333333333333|con|0.3333333333333333|ata|0.3333333333333333|hun|0.2857142857142857
xfa|lat|0.7142857142857143|ita|0.5555555555555556|ron|0.5555555555555556|cat|0.5263157894736842|hye|0.5
xga|cym|0.625|gle|0.625|hye|0.5|lit|0.5|grc|0.46153846153846156
xgb|yre|0.5333333333333333|bus|0.4|bqp|0.4|bqc|0.4|ura|0.2222222222222222
