target_lang|closest_lang_0|map_dist_0|closest_lang_1|map_dist_1|closest_lang_2|map_dist_2|closest_lang_3|map_dist_3|closest_lang_4|map_dist_4
bqp|kdl|0.00316640088028245|bus|0.003909340376179298|bqc|0.005024465696280307|bba|0.00784925925034916|mkl|0.009642466165827887
bss|ken|0.003679436940451904|nhu|0.009476559993729653|ibo|0.013525409706781996|mcp|0.019463735584384145|ikk|0.02016068210498887
bul|srp|0.01365490402431639|mkd|0.016592199589883665|ron|0.017124566283766355|grc|0.023638214890778504|hun|0.028914115431658307
bus|bqp|0.003909340376179298|bba|0.004452774580113553|bqc|0.005502046583162579|kdl|0.005979957600023696|mkl|0.009314945897695097
byr|awb|0.0014321286322450607|tbg|0.002225061876010426|omw|0.0030027330192858408|kyg|0.0030221935724751227|kmu|0.003141240961936583
bzh|iou|0.0033045390707394044|bmu|0.0036458976593210265|ksr|0.00439777575188535|tbg|0.004905113107792541|bjr|0.005153698441509152
bzj|mop|0.006215232492969843|kek|0.011625700763820768|cab|0.014552850062982582|caa|0.014617338349916464|lac|0.015006755482371474
caa|kek|0.003102417223376229|acr|0.00616000700771856|mop|0.008541037454723241|usp|0.009384354083655292|agu|0.011528144193882376
cab|jic|0.003847298741116372|kek|0.012539282537818292|mop|0.012812885470112995|caa|0.012852397711828358|bzj|0.014552850062982582
cap|quh|0.014582053092566539|ign|0.024041605470454096|qul|0.024467615976900704|tna|0.02958970986827797|cax|0.03401574470102617
car|srn|0.008317328257617551|hns|0.00832468954150092|jvn|0.012247591347034409|djk|0.014781826830411003|srm|0.01712199210369129
cat|spa|0.012626756619150428|oci|0.02617928478295294|ast|0.03191462525208698|fra|0.03641044444113807|glg|0.03802910468767456
cax|gyr|0.0052690867999851095|nab|0.01811168050336967|ign|0.021232056780437145|pab|0.026531367447077837|quh|0.03306108168237757
cbc|pir|0.002588279410343783|myy|0.0026426557560650685|tue|0.0028747183134030614|tuo|0.0028902872089230417|bao|0.003178507017083694
cbi|kwi|0.004829743821848795|cof|0.0052237476751901026|con|0.011316634950802753|inb|0.012290704210326646|snn|0.01698770887958643
cbr|qub|0.004898511199590751|qvh|0.0056320965593120555|qxh|0.006395466027854705|qvm|0.008655509569464087|shp|0.009086429712693602
cbs|mcd|0.0008335740994105665|yaa|0.0024919440549092784|cpb|0.011101903268486459|pib|0.013984139001563478|mcb|0.015169558703724145
cbt|agr|0.0063544968839533466|qvs|0.007356965879319468|cbu|0.007759223984659584|ura|0.010218319555034145|hub|0.011128218251602304
cbu|hub|0.005959353286789236|cbt|0.007759223984659584|acu|0.008016385196318487|agr|0.008027407170766828|jiv|0.00821252474413058
cbv|gvc|0.0010381998839688851|tuo|0.0017036563303252856|pir|0.0021327984088513005|tue|0.003808043485375998|sri|0.004248792630933852
cco|cnt|0.0008374521673668467|zar|0.0010636575803721236|chz|0.001308345531136348|zaa|0.0013147421967910676|cso|0.0014372400000481368
ceb|bkd|0.0031556960977108203|mbb|0.004712440525521274|mbt|0.005716953909533493|obo|0.007255679048530845|tbl|0.012112519786650856
cek|zyp|0.006564323247830486|hlt|0.011030332646164615|ben|0.02188797871267116|asm|0.0279325929979362|atb|0.030992392100076576
ces|deu|0.01176299269089866|slk|0.015301470923978884|pol|0.016540448646606535|slv|0.020153946450086918|hun|0.02356855961023961
cgc|agn|0.0012442883299378727|fil|0.02198014516274487|yka|0.02476268322162817|sgb|0.026351145149143818|ceb|0.027220033925670076
chf|ctu|0.004027735040269457|zos|0.0055601826767311315|lac|0.009437351231474362|poi|0.011499664845923558|zai|0.014684717620320179
chv|rus|0.021345092676441888|ukr|0.06605907172616157|ekk|0.06669820408380972|bel|0.07088166878314879|lvs|0.07193142048224647
chz|cpa|0.0012001615475450784|cco|0.001308345531136348|cnl|0.0013222821520712162|zar|0.0014755572007090854|cuc|0.0015582124773131701
cjo|cpu|0.0027054457588950712|not|0.004483149405528629|pib|0.005248750323807181|cot|0.00574792785373685|ame|0.00620376216855003
cle|mto|0.0007383930339437603|zpc|0.0007430342232642691|zty|0.0014508830121595614|cnl|0.0015333639673966734|zpu|0.0016521288888363354
cme|spp|0.009757497863592014|box|0.009793178817106602|myk|0.013190798780757183|yre|0.017874732391003227|kyf|0.018104606330996687
cmn|kor|0.04865623439688831|xng|0.05689278953909708|vie|0.11816197759970574|atb|0.12127965697235833|kne|0.13015539889632388
cni|cot|0.0035404851578387034|not|0.0036243322228536757|pib|0.005598606008783616|cjo|0.006681025317386575|qvw|0.00719987017254068
cnl|zpc|0.0010983381446920677|chz|0.0013222821520712162|cle|0.0015333639673966734|zar|0.0018029135391522367|zty|0.0019171680019237653
cnt|cso|0.000599805371720087|cco|0.0008374521673668467|cuc|0.0013443623865321214|cpa|0.0014252279343903997|zaa|0.0016558292113537944
cof|cbi|0.0052237476751901026|kwi|0.009333735124402925|con|0.01237629090912161|inb|0.014820197667003147|snn|0.01810680623295234
con|inb|0.004172544989347886|snn|0.0057951743690416|kwi|0.008796996241867867|sey|0.009335188258195065|cbi|0.011316634950802753
cot|pib|0.0021907809415356947|cni|0.0035404851578387034|not|0.005418318413690205|cjo|0.00574792785373685|mcb|0.0062652160840671175
cpa|cuc|0.00040132916161000404|chz|0.0012001615475450784|maj|0.001367737866802598|cnt|0.0014252279343903997|cso|0.0014928292192174673
cpb|cjo|0.008941350447385737|pib|0.008952816471412918|yaa|0.008971019424320898|cpu|0.009474710731171943|cot|0.011079786690761099
cpu|cjo|0.0027054457588950712|ame|0.003918057152719171|qxh|0.005696972322417786|not|0.0059441810019784935|qub|0.0073713722667819144
crn|stp|0.004831473483211682|ncl|0.023245623694862935|otq|0.0258370436096686|maz|0.02744278390831619|ote|0.02818539110001416
cso|cnt|0.000599805371720087|cuc|0.0012524682503762769|cco|0.0014372400000481368|maq|0.0014472053286865919|cpa|0.0014928292192174673
ctu|chf|0.004027735040269457|zos|0.004795034310328582|lac|0.006137193588889321|jac|0.010994207920194385|knj|0.011013454456303676
cuc|cpa|0.00040132916161000404|maj|0.0010153826903291647|cso|0.0012524682503762769|cnt|0.0013443623865321214|vmy|0.0014107830923739254
cui|guh|0.005082605168745142|tuf|0.013153613645797087|guo|0.021427762036153|gvc|0.028352143661586553|cbv|0.02939005374083917
cuk|noa|0.00400619453728959|kvn|0.009244255862550744|emp|0.0119248505385686|sab|0.016529939830001426|gym|0.022522336406242315
cwe|ziw|0.004912763825940697|kdc|0.005167637502923065|ruf|0.005305948247972923|ngp|0.005760339311773519|vid|0.010083248773696143
cya|zpz|0.0022066599704059836|zam|0.0026011250533829735|zca|0.003347266346184373|zpl|0.0036278888440793933|mxt|0.003854526416933899
cym|eng|0.011603512944658737|gle|0.01399157721221969|nld|0.030879708655801925|fra|0.030917830848316116|ltz|0.037948442211095744
daa|kyq|0.0029063229793498987|bjv|0.020566775497519403|muy|0.02384962995286374|mqb|0.024223462755245288|meq|0.0246843977187824
dah|nca|0.002283613432637808|met|0.002691741700302375|iou|0.0036751458007453133|bjr|0.0037319079497797197|apr|0.004023772641460006
dan|nld|0.021539633547601|ltz|0.030830157908591015|ces|0.033936197131231007|pol|0.03507846144235206|eng|0.03553551414253818
ded|mpp|0.0005492887332173681|ksr|0.0012064184480142428|bmu|0.0017879413627736017|met|0.004968423468164281|bzh|0.005423500366870932
deu|ces|0.01176299269089866|slv|0.015901716956670153|hrv|0.02175593548239422|slk|0.023293888977182906|ltz|0.023734383933176995
dgo|bhd|0.004124719260037208|gbk|0.004182863100350741|xnr|0.004695304779128873|kfs|0.007918554525350154|mjl|0.008418889585081432
dgr|gwi|0.06390922472685368|pao|0.1286473930957885|tew|0.1563236098523082|ood|0.17535556256762794|tac|0.20131820004631643
dik|udu|0.03396056672798973|lug|0.05039643498202371|amf|0.051092809922929146|mdy|0.051798188638359464|daa|0.056074957661444096
djk|srm|0.0036666843499442163|jvn|0.007266160273946505|hns|0.008687312890711625|srn|0.009214860745965957|car|0.014781826830411003
dop|soy|0.0029846626955891396|tbz|0.004448671503950332|gng|0.0066618557190149755|bba|0.0073063587113263995|xon|0.007814278396854817
ekk|lvs|0.010186611807004422|lit|0.0197952110397116|swe|0.02506596809633255|bel|0.029614680053553943|fin|0.03461808136267934
ell|grc|0.009641441099162693|mkd|0.01884503263554451|bul|0.02893189244067907|srp|0.03349529550807013|bos|0.039783980246974666
emp|kvn|0.004973241343868433|noa|0.0079427885789391|cuk|0.0119248505385686|sja|0.015905309297434386|sab|0.021825496067713945
eng|cym|0.011603512944658737|nld|0.021108103791684457|gle|0.022171190410499312|fra|0.02976419224024488|ltz|0.03096569005887727
ese|tna|0.009644116270490676|qul|0.016325927082787472|ign|0.021979480006180892|mcd|0.022256552114549893|cbs|0.022874879757964865
far|kwf|0.0009771281378142872|lgl|0.00142765504724448|kwd|0.0020021837287899588|nlg|0.004485773010622309|bgt|0.005860630831134614
fil|cgc|0.02198014516274487|ceb|0.022000486963364707|agn|0.022881938525663822|sgb|0.02294795196076517|bkd|0.024011224270871767
fin|ekk|0.03461808136267934|swe|0.03478162253734687|lvs|0.0434440009324647|lit|0.05375911902853086|bel|0.06421831780591483
fon|nko|0.00742613450486474|yor|0.011084138621422993|ncu|0.012039509232937949|dop|0.013073882086256873|soy|0.01552703011539
fra|ltz|0.01786952772002082|nld|0.024699095083768493|oci|0.028424147202677944|eng|0.02976419224024488|cym|0.030917830848316116
gai|geb|0.0009527323617212381|msy|0.0013233237211075367|tbc|0.0077468172503695155|kyc|0.008607293495205708|med|0.008760692692871566
gam|kue|0.0009369228964049641|snp|0.002681635926687483|med|0.003519880091238589|boj|0.004433838032363653|kyc|0.004835272744322739
gbk|xnr|0.0026500845097798577|dgo|0.004182863100350741|kfx|0.0047923925145930265|mjl|0.005048024149608475|kfs|0.0054307971775700405
geb|msy|0.000746041210526759|gai|0.0009527323617212381|tbc|0.007407009432135523|kyc|0.0077268670741880005|med|0.007832777336280428
gle|cym|0.01399157721221969|eng|0.022171190410499312|nld|0.0431963057068159|fra|0.04465264872425411|ltz|0.05160960023427702
glg|ast|0.006303868658338297|por|0.013177108432487247|spa|0.028643718866024168|cat|0.03802910468767456|fra|0.04921692068729563
glk|azj|0.0258137318400062|hye|0.026389587328521993|sdh|0.027751560015806677|pes|0.028302083759668265|kat|0.03688559609947318
gng|tbz|0.002651835524412386|xon|0.0033354777755223814|soy|0.003840617825911962|dop|0.0066618557190149755|gux|0.00846102023090587
grc|ell|0.009641441099162693|mkd|0.009895520210918884|bul|0.023638214890778504|srp|0.025033333459739238|bos|0.03019573829863034
gub|urb|0.012651684287080843|txu|0.03713033542031788|kyz|0.06527588723952531|srm|0.06889728404788394|djk|0.07032550683871186
guh|cui|0.005082605168745142|tuf|0.018204925788605008|guo|0.02263765379304728|gvc|0.02641411356118986|cbv|0.02744138069649
guj|snd|0.021202753287036132|urd|0.024475903207817257|hin|0.03267562967127291|mar|0.0392031961845061|bgc|0.042922100665975356
gum|inb|0.008736185898669275|sja|0.01033709969808844|kwi|0.012273644027545941|snn|0.01277192342350151|con|0.012895480478338817
guo|tav|0.014854736692411346|gvc|0.01616269540283332|sri|0.016438486680529354|cbv|0.016848479248187918|tue|0.017077786946767225
gux|tbz|0.008367668816902436|gng|0.00846102023090587|soy|0.009555774921254812|mkl|0.010288469115124292|xon|0.01161084821180229
gvc|cbv|0.0010381998839688851|tuo|0.002740747509746994|pir|0.0031641903291537|tue|0.004593879904810209|sri|0.0049123735361448345
gwi|dgr|0.06390922472685368|pao|0.1682664012911573|tew|0.2103009768566992|ood|0.22240820926460078|isl|0.24030348884744368
gym|tfr|0.003417291090199008|sab|0.006390922991141935|cuk|0.022522336406242315|noa|0.024225960847300235|emp|0.02815817280756675
gyr|cax|0.0052690867999851095|nab|0.014186711807414215|ign|0.020260018258523957|pab|0.02401537115486153|cap|0.0366976017362928
hat|acf|0.06030537116812225|cuk|0.06284815435468227|noa|0.06515429443037457|tuf|0.06586142419423181|kvn|0.06595939579580501
hau|nin|0.012244337164566672|kdl|0.02296279826499019|bqp|0.024934160628348863|atg|0.026225215172232405|xed|0.026833047158445637
heb|arb|0.046198614620794866|tur|0.049558841108551015|sdh|0.05556333274891652|hye|0.06684866810480161|ell|0.06758498179288966
hin|bgc|0.02274911961554509|pan|0.028663493277965964|guj|0.03267562967127291|bfz|0.03339102487794255|kfs|0.03540552795756641
hlt|zyp|0.004897412271111723|cek|0.011030332646164615|ben|0.014927088318150861|asm|0.017223422403673954|atb|0.028604322814376082
hns|srn|0.0005922373864440312|jvn|0.003927277989006485|car|0.00832468954150092|djk|0.008687312890711625|srm|0.009742040590180285
hrv|slv|0.006079499755874786|bos|0.010321444010043758|hun|0.01603238642034895|ita|0.019257494766994718|slk|0.019735250103713964
hto|huu|0.004610363318174225|bmr|0.005356669904713404|boa|0.005372932695113912|arl|0.011090290204657448|yad|0.011533959855905232
hub|jiv|0.003202398204975772|cbu|0.005959353286789236|agr|0.0072452972534734|acu|0.007566348856948257|cbt|0.011128218251602304
hun|slk|0.009676544932020562|hrv|0.01603238642034895|srp|0.016847114179380635|ron|0.0177197739041835|slv|0.019039954467994957
huu|hto|0.004610363318174225|bmr|0.007977798451739595|arl|0.008212716883662877|boa|0.009982542759187012|sey|0.010284466919230129
huv|zai|0.0015974165178492218|mco|0.004708915862460654|mxq|0.005848366374301533|ztq|0.006174216724904435|zpm|0.0065762013726138905
hvn|nfa|0.004658600859656694|txq|0.006310826363673987|llg|0.006915778461346576|rgu|0.008010217092903353|mkn|0.009899867125604948
hye|azj|0.008274300134709126|kat|0.011473682297090743|glk|0.026389587328521993|sdh|0.040042223542421145|tur|0.051811538048326757
iba|ptu|0.04489767330076761|mqj|0.046312469352380745|jav|0.05418499553035684|ind|0.05507996235996542|zlm|0.05526440837454656
ibo|ikk|0.010881868624629495|bss|0.013525409706781996|ken|0.013927384206533692|atg|0.015067590621741907|nhu|0.02084822222293757
ign|tna|0.017151616910020543|qul|0.01867334956978262|gyr|0.020260018258523957|cax|0.021232056780437145|ese|0.021979480006180892
ikk|atg|0.004394915317818289|ibo|0.010881868624629495|yor|0.01521952378027447|ken|0.018492203370364727|nin|0.0186518686893979
imo|med|0.003311496377921352|kyc|0.0034204542362454345|kue|0.0054152351087134905|gam|0.00565261084906268|ipi|0.006506920708782616
inb|con|0.004172544989347886|snn|0.006004862929813336|kwi|0.0083158947491985|gum|0.008736185898669275|sey|0.010872064206076238
ind|jav|0.003002081420291625|iba|0.05507996235996542|ptu|0.05769808983182711|mqj|0.059009665650356084|zlm|0.0630338112423166
iou|met|0.002496087812780351|bjr|0.0028324793465784575|bzh|0.0033045390707394044|dah|0.0036751458007453133|nca|0.0037935596923931733
