target_lang|closest_lang_0|map_dist_0|closest_lang_1|map_dist_1|closest_lang_2|map_dist_2|closest_lang_3|map_dist_3|closest_lang_4|map_dist_4
llq|blz|0.010582862778310685|bps|0.029455017835375564|tbl|0.02965757802762697|bpr|0.029983740671569222|alp|0.03236817782690417
llu|far|0.0004476979271621189|kwf|0.00141923214585694|lgl|0.0018551738854672936|kwd|0.0024170730167467178|nlg|0.0047967573591941905
llx|tnk|0.06246075284442583|tnp|0.0627359803983764|tnn|0.06309175000230412|lww|0.06884485071371639|klv|0.07178403447825116
lma|yal|0.0029341408206245345|sus|0.009636173519641035|knf|0.025981994564646265|kyf|0.031539824042855706|spp|0.033827542135823244
lmb|tgp|0.0015769246801689333|upv|0.0046593504449079035|klv|0.008348089420329524|lww|0.011190802352045101|tnn|0.02596516780839901
lmc|lex|0.03173616792120613|kje|0.03519243073909861|rop|0.04441808994070469|mkn|0.046412918962699674|rgu|0.04768611080754014
lmd|dik|0.016405842659703795|udu|0.023670337199909432|mdy|0.045956261414141365|amf|0.046982568219813704|amh|0.05093950638146301
lme|meq|0.008971078806569506|mqb|0.00906937938023715|muy|0.00947952524886212|xed|0.010676628354607628|bjv|0.015857102478980742
lmf|mkn|0.009717653612402018|rgu|0.01141922531322004|llg|0.012999828817651592|txq|0.013333546823611838|nfa|0.013651279098138245
lmg|bnp|0.0046216810119375515|mbh|0.007524651057454301|mpp|0.009256852948059436|ata|0.009707648788322486|ded|0.009790519539593031
lmi|lug|0.026855457026279478|sxb|0.03822957136474104|luo|0.04032484569804663|spy|0.04096467044337722|dik|0.047396006959295904
lmj|mkn|0.00987840469588798|rgu|0.011361735597538393|llg|0.012827114758953151|txq|0.013100182036927985|nfa|0.013263025803957988
lmk|hlt|0.00869265577481893|zyp|0.010380210794252925|cek|0.016576004259193464|asm|0.01844301875363572|atb|0.020796588740283384
lml|upv|0.005096502461937199|klv|0.005650729155718983|tgp|0.006484248644059653|lww|0.006796879693100584|tnn|0.022032361888243094
lmn|mar|0.007702661111682854|tel|0.009260515143470113|kan|0.01713752543599314|tam|0.03494858848662913|mal|0.038627168611839124
lmo|oci|0.013986662540901931|deu|0.019275061764672564|ita|0.020383052120842383|slv|0.020912730319425518|ltz|0.024376433329125202
lmp|nhu|0.0025535976358991297|ken|0.009622568126782258|bss|0.011756589127647333|mcp|0.017772400071002812|nin|0.019053041316506304
lmq|mkn|0.010280780648001633|rgu|0.012025829756264296|llg|0.013623220204759763|txq|0.0139646540262424|nfa|0.014296558132502774
lmr|mkn|0.009567976238314803|rgu|0.011188027155784347|llg|0.012728740887684558|txq|0.013041480424165384|nfa|0.013307422625665909
lmu|lww|0.001207040709914681|klv|0.001966983039726901|upv|0.005516666496222662|tgp|0.00869129604349461|tnn|0.016422859246654962
lmv|tnk|0.052718307743251674|tnp|0.052965992981662754|tnn|0.05328587348408598|lww|0.05868050637442875|klv|0.06161616453070688
lmw|pao|0.014543366878018469|ood|0.06257379629417849|tew|0.07484987856372904|tac|0.09372047481874356|stp|0.12446727619208124
lmx|nhu|0.0024202299192395004|ken|0.005035129241192346|bss|0.00797431459271225|nin|0.0174276813527783|ibo|0.01852642424779558
lmy|hvn|0.014492506461884542|nfa|0.019150787346080132|txq|0.020793601962832937|llg|0.021375449766266878|rgu|0.02223314809173174
lna|bjv|0.025890459920629973|kyq|0.03915148292791048|mcp|0.03920404882616776|daa|0.04133385648568173|mqb|0.04623148027616473
lnb|umb|0.02952527050548613|loz|0.046218605036715786|toi|0.058800217175183696|lin|0.0729400555360528|sna|0.07294635754392421
lnd|iba|0.018597431158490538|yka|0.0382671630356056|agn|0.041612653469492986|cgc|0.041980250010742425|ptu|0.045191017451571315
lnh|zsm|0.010813439276637|zlm|0.02023758409507277|khm|0.04528286517784469|iba|0.06816478406057316|lao|0.07833601980601192
lni|nas|0.000658107373409068|rug|0.013410957573214977|lbb|0.020176822022719355|rai|0.02213381922813206|mee|0.024794561911360938
lnj|tcs|0.010234424859610977|rro|0.03378604701181691|tpi|0.03455619792602473|bbb|0.03722508631623332|rop|0.03755380604817059
lnl|bjv|0.03764081804997047|mcp|0.044784265828116294|dik|0.050574832584145815|kyq|0.05090881832006736|lin|0.05175707819822387
lnm|geb|0.004377238283303852|gai|0.004578643798454452|msy|0.005092634833559326|kyc|0.006715188630161844|urt|0.0074675017886543784
lnn|tgp|0.001691572370358927|upv|0.003855322865690152|klv|0.007364803866898051|lww|0.010063935851005502|tnn|0.02506112989275879
lno|spy|0.019062143065729533|lug|0.01933101158625863|amf|0.02008569253897808|mdy|0.024206043343816982|sxb|0.028299021527009843
lns|nhu|0.00275604377212584|ken|0.00948958679711253|bss|0.011294581186657205|mcp|0.016668100555024285|nin|0.020130200444090415
lnu|xed|0.012062012044463326|meq|0.0134899617427982|mqb|0.013952321206128215|muy|0.014361090025998733|hau|0.01842189471380425
lnz|lin|0.008072232983083462|umb|0.045288024082112195|mcp|0.05254374910034009|bss|0.06576472414786982|ken|0.06902042912720498
loa|bps|0.026256079498460167|bpr|0.028064379534031247|alp|0.028235046320596462|blz|0.029422155630993048|tbl|0.029561263671536064
lob|box|0.006739092619197434|cme|0.008886535964538773|spp|0.01668345473578385|myk|0.017549582656785245|ncu|0.019569376781145342
loc|fil|0.007799600973489317|cgc|0.015483736047683811|agn|0.01617576198441808|sgb|0.018204938279574295|ceb|0.02505514689792072
loe|mqj|0.01025954688344195|ptu|0.011768025241159767|blz|0.015177986383992119|alp|0.039478444888761434|hvn|0.04325140331017481
lof|udu|0.01977181022584885|dik|0.02063344393269467|mdy|0.04271786444025809|amf|0.04418591802816742|amh|0.04612060388817242
log|lug|0.019349487212983695|spy|0.029494318524831302|dik|0.03196037698984362|sxb|0.03332785318499461|luo|0.0347827164254764
loh|amf|0.017726063970188537|mdy|0.021186674632422606|spy|0.022227352643662945|lug|0.023776450879664054|udu|0.024592182067315133
loi|cme|0.009041427306586504|box|0.009772095807727591|yre|0.01783666082791105|spp|0.01804126816641845|ncu|0.01888226176179436
loj|lid|0.0042720703537786715|tbc|0.014838909106410222|apr|0.016253684697987013|gai|0.017378908418296545|msy|0.017440236702668182
lok|yal|0.0067317302963567464|sus|0.009706900939759911|knf|0.026201181346600592|kyf|0.03243483376952739|spp|0.037086317298445616
lol|lin|0.0326673540709229|mcp|0.051586189450542455|bjv|0.058738419897752504|lug|0.06638161737343622|umb|0.06894386833495546
lom|yal|0.014321516344380902|kyf|0.017630570796278916|yre|0.02335384190320835|sus|0.024382549528105764|cme|0.02882126176287025
lon|nya|0.014706370885976589|seh|0.023503591670497277|mgh|0.026616414803501198|sna|0.0316410249230261|wmw|0.03176307909912304
loo|lug|0.04155723106850475|dik|0.0476527249987271|sxb|0.05338126404022226|luo|0.05546872667857623|spy|0.05553646118647744
lop|bqp|0.0029784870691970822|kdl|0.004418817642141238|bqc|0.0052934848746992325|bus|0.006702670415152373|mkl|0.009568417213130244
loq|mcp|0.03160395590180661|bjv|0.03672343557164342|lin|0.039597765799433735|nhu|0.04942174953394171|bss|0.050928723039425645
lor|cme|0.006955284075965211|box|0.007405048578416505|spp|0.015419232499804737|myk|0.01693821937480126|yre|0.019010427214658048
los|lid|0.004031493318554442|tbc|0.01641935785429992|apr|0.01804825158871414|gai|0.018433137639163783|msy|0.018598616959595603
lot|lug|0.01952845244876191|spy|0.0206696846922255|amf|0.021948342944137035|mdy|0.02586606496924383|udu|0.028944552409276597
lou|nhe|0.06132672127427946|nhw|0.06261416841497966|nch|0.06276817389130988|toc|0.0630939727891242|tee|0.06345110433583487
low|yka|0.02929541279217752|iba|0.029352358817356042|agn|0.03091674019830642|cgc|0.031232030313654856|tbl|0.042972185977951445
lox|alp|0.0031627551047910536|lex|0.029818514944520525|kje|0.030165464390062586|blz|0.03318807132335053|yva|0.04132843546154679
loy|suz|0.014255372605163501|taj|0.018285603064333876|bfz|0.03258006491657618|kfx|0.03493407498285987|mjl|0.03576947566153529
lpa|lww|0.004716473108795344|klv|0.006403403530007851|upv|0.009930667216965831|tnn|0.01138453612050296|tnp|0.012205475308878354
lpe|agg|0.004613194968800411|urt|0.013213531208870099|ipi|0.016283886450466613|kyc|0.021732550663443286|imo|0.022710327062410152
lpn|hlt|0.016547750840548422|atb|0.01872100092393511|asm|0.018729520469639185|zyp|0.0189373048853221|cek|0.025137007028499726
lpo|atb|0.01596440755222981|vie|0.03403381123093632|lao|0.03497775300655425|zyp|0.04356381300513434|hlt|0.044281196512766664
lpx|amf|0.020970186664784698|lug|0.022525645864525403|spy|0.02298040413443775|mdy|0.024422619167094668|udu|0.025977758479782762
lra|iba|0.019421347331164556|zlm|0.03652067159744554|zsm|0.04474017967996829|jav|0.04574440800419943|ind|0.0475773666004868
lrc|sdh|0.0064826131356666055|pes|0.025305975730017527|glk|0.02692801470057888|arb|0.03203661864859113|hye|0.043378070154235664
lre|hat|0.14711407375593666|tew|0.1502396926006732|dgr|0.1710177943739868|bzj|0.17205874011445593|acf|0.17394297643621578
lrg|lex|0.028498798615124214|kje|0.03163878030828897|mkn|0.04154180217969512|rgu|0.042764418740824206|llg|0.04363457195738383
lri|spy|0.004473095062679125|luo|0.007194705761893231|sxb|0.007199831778889808|lug|0.011653128657781035|kik|0.014336219259122726
lrl|pes|0.02982811916083989|sdh|0.048370040493091515|arb|0.05312536741010521|glk|0.057228255382421295|urd|0.06340017821769287
lrm|spy|0.004653836223942186|luo|0.006207392886836754|sxb|0.00669649625861435|kik|0.01268490256430817|lug|0.013279543831405654
lrn|yva|0.027078466946481253|amk|0.027119632465430143|lex|0.03717879482606648|alp|0.03773240531125599|agg|0.040258789721166775
lro|dik|0.01911245090665917|udu|0.024412585851238507|mdy|0.047281327405274326|amf|0.04862258371941776|amh|0.04998373477450304
lrr|taj|0.002667286046741105|suz|0.0065532511203065455|asm|0.019975097276147148|ben|0.020856160841845262|hlt|0.033939912263817824
lrt|mkn|0.01092558107710794|rgu|0.011872533439286717|hvn|0.012537091176418366|nfa|0.012924520262234193|llg|0.013017173615870148
lrv|upv|0.0010601819462702498|klv|0.0028713129122391948|tgp|0.004186796537697969|lww|0.005940576340018089|tnn|0.02029632669158901
lrz|tgp|0.010395329534773448|upv|0.01256152119103414|klv|0.015457094570455254|lww|0.01741822789517315|tnn|0.032743225223939285
lsa|pes|0.013940950780041358|glk|0.017152059462105646|sdh|0.03260437274626796|azj|0.04209300188320517|hye|0.04349549766243392
lsd|heb|0.003832976066694323|tur|0.0461249118467911|arb|0.046705946707777043|sdh|0.05387061744443588|hye|0.06339724572806946
lse|lin|0.030665904100995286|mcp|0.036880445110441536|bjv|0.047022234433187045|bss|0.05524893892875215|nhu|0.05536739724666518
lsh|asm|0.008515701121144843|ben|0.021779238320648403|hlt|0.022662276115099023|taj|0.025505091577384575|zyp|0.027322777647681876
lsi|atb|0.010709150777402325|hlt|0.03277931148788689|zyp|0.033322463510464424|asm|0.03627715259717986|cek|0.03806087344426399
lsm|spy|0.005022379943041755|sxb|0.007320095109049482|luo|0.007611483065179684|lug|0.010606290746345308|kik|0.015377264812485457
lsr|urt|0.0019043799733010967|agg|0.007246432046731043|ipi|0.01139529196089531|gai|0.012899634714322742|geb|0.013166247493528528
lss|urd|0.0018747324793505203|snd|0.011110419617438902|guj|0.02581563949996467|pst|0.03853908933103489|bgc|0.049605749900437424
ltc|cmn|0.04554413874728575|atb|0.0757492393961349|vie|0.0768325360626994|xng|0.08026901250603748|kor|0.08344024375123894
lth|spy|0.010882023758218128|lug|0.014009452436155484|sxb|0.0203669182221571|amf|0.02056722358969978|luo|0.020607825321519255
lti|lex|0.0014894112464866275|kje|0.002840211773577011|mkn|0.02495014551396606|rgu|0.027261771819899073|alp|0.028383231791911698
ltn|nab|0.010903241707776583|gyr|0.01906317359974165|pab|0.019664675790730654|cax|0.024209042010213344|kyz|0.027548493431868576
lto|spy|0.003958362008333129|luo|0.006898008945147802|sxb|0.007680100309889528|kik|0.011716441856011927|lug|0.014307900298761531
lts|spy|0.002416671371810597|luo|0.008725273787951774|sxb|0.009549354965222068|kik|0.011626006102931782|lug|0.014907340334629681
ltu|alp|0.002240270643673906|lex|0.026676067596350425|kje|0.026930214333233733|blz|0.03304875309656743|yva|0.04319033044672888
lua|lin|0.040335471872607366|bem|0.04642682632218422|umb|0.05775857153864272|lug|0.06450455181592328|loz|0.06740891643894417
lub|bem|0.022714739962104154|zga|0.04625146207425858|toi|0.05097805518347553|nya|0.052182476155505086|loz|0.05249053736152405
luc|lug|0.016664820889065558|spy|0.023394926483322268|sxb|0.029424137545679865|amf|0.030084927456381968|luo|0.030505025280718776
lud|fin|0.026100188337357617|ekk|0.028601115670152853|lvs|0.03857129901953948|swe|0.04576261006175116|lit|0.04688355025631849
lue|loz|0.026521166443908246|toi|0.033576325421324514|bem|0.041421508424659685|umb|0.043120303414717405|sna|0.044905873503055554
luf|bjz|0.005007931508182992|mcq|0.007628608181881793|mox|0.008115092294358016|bbb|0.008392789504322623|tte|0.010107619038939723
lui|ood|0.02469284275876779|pao|0.03925782393699895|tew|0.05158779984204218|tac|0.05435128970281559|stp|0.08476704799481043
luj|bem|0.044041095218456755|lin|0.04594722692056463|lug|0.057464815580006885|sxb|0.06296018246171722|zga|0.0635531054341344
luk|asm|0.012701542408380147|taj|0.015646385972780504|suz|0.01939461848012098|ben|0.02287578846790641|hlt|0.029924854699404837
lul|lug|0.02190567394430073|spy|0.025161355846880486|amf|0.025664340420569035|udu|0.02815892326470244|mdy|0.02904137813209284
lum|umb|0.01837409737464478|lin|0.03966061486504647|loz|0.05282324524377351|toi|0.06191639818872189|bem|0.06435559805835447
lun|bem|0.02985805821179231|loz|0.036401574499513215|toi|0.038689855392858824|sna|0.0460593814990408|umb|0.05198065343080768
lup|lin|0.023795371286360757|mcp|0.04304111403771737|bss|0.04662070870287171|ibo|0.04925821687421558|ken|0.05029845677876771
luq|bzj|0.044609433376146944|cab|0.048156280178712235|mop|0.0503802873397493|jic|0.05182564395065349|kek|0.05507710241759404
lur|hvn|0.01583073832708552|nfa|0.0204757903362024|txq|0.022097469821590363|llg|0.022658111266418608|rgu|0.02342354418118956
lus|zyp|0.0033242238865697302|hlt|0.0040060735053340174|cek|0.007551079491582835|ben|0.015460155239565256|asm|0.02038588228021389
lut|pao|0.04783404506387363|dgr|0.08367834219071914|tew|0.09666755623254067|ood|0.10238542955648032|gwi|0.12061177111680989
luv|urd|0.043823960971647|snd|0.05468591412891879|pes|0.05728983727957603|guj|0.0647153237533523|pst|0.0707922664307682
luw|ken|0.002654057026260858|nhu|0.004458581083554444|bss|0.00561763860021916|ibo|0.016442050483303255|nin|0.018642552591816082
luz|pes|0.017832701901113083|sdh|0.024195007780986575|arb|0.03667365727068021|glk|0.03726018446352348|hye|0.0591363340659273
lva|kje|0.0019758240997757386|lex|0.0040685048406586405|mkn|0.02230023405057934|rgu|0.024615357377554423|llg|0.026383380733070772
lvi|khm|0.020262480357645486|vie|0.030168479776745135|lao|0.03056410507546022|atb|0.0657667163756353|zsm|0.07297880411352745
lvk|bgt|0.0049257175657608345|nlg|0.005864612823711327|lgl|0.009012694905893473|kwf|0.009409878923938339|far|0.009919544126706965
lvu|mkn|0.009906202799923856|rgu|0.0115256491996184|llg|0.013062170921099603|txq|0.013371573785013354|nfa|0.013625305876456557
lwa|lin|0.04073491814502|bem|0.043883678551900694|umb|0.05140132088271339|loz|0.0600195102626687|toi|0.06287974711133842
lwe|mkn|0.010479501378965647|rgu|0.01227514622121884|llg|0.013896617390153718|txq|0.014251299517566682|nfa|0.01461577512229927
lwg|spy|0.003850444825968962|luo|0.007053479540572119|sxb|0.007481876012286179|kik|0.012958004684860776|lug|0.013065364439489363
lwh|vie|0.012701087005660014|lao|0.02358410032885423|atb|0.03313740658768524|zyp|0.05856303773044005|khm|0.059089810211900726
lwl|lao|0.019467608745187107|atb|0.028630167306900142|cek|0.0320017437540324|zyp|0.034582332841605785|vie|0.03785937478415649
lwm|atb|0.015180786516783602|lao|0.020445468033238632|vie|0.03025291246280466|zyp|0.03536940382597553|cek|0.036093191343881004
lwo|dik|0.00808448356517822|udu|0.03500769697857048|lug|0.043132076947383|amf|0.04804929389069346|mdy|0.04956350848748902
lwt|mkn|0.010610025373879221|rgu|0.011514210324759222|hvn|0.012144068160607563|nfa|0.012528188744607146|llg|0.012639386634668162
lwu|atb|0.015926275799220062|lao|0.02884932546596752|vie|0.02914332722589513|zyp|0.04302733330386352|hlt|0.044415367775853455
lxm|rai|0.009763665639983593|lbb|0.011823328267779746|mee|0.014317381816818835|ata|0.014950953011585659|bnp|0.016114710395108298
lya|asm|0.013385585775031628|taj|0.013599488746010292|suz|0.017346319294331395|ben|0.022474449224311244|hlt|0.030531936053912717
lyg|asm|0.004263267357457547|ben|0.009170930108510375|hlt|0.014452932165585079|zyp|0.01928064051033664|taj|0.022612768679303508
lyn|loz|0.01856064682176159|toi|0.027193826154678222|sna|0.03980033189933743|bem|0.04341959095894103|umb|0.046775081857096855
lzh|cmn|0.045808775974777144|atb|0.07554600413692841|vie|0.07601109111201058|xng|0.08127662037448714|kor|0.08309350205098397
lzl|upv|0.0007758598469481902|klv|0.0029866730469266323|tgp|0.003986085316541927|lww|0.0060120507989279625|tnn|0.020531749074398933
lzn|atb|0.019529397362709165|asm|0.020603628029971705|hlt|0.021680730698824004|zyp|0.024273860562497526|ben|0.030388349368318354
lzz|kat|0.008049449904144277|hye|0.01547763970952339|azj|0.019343553889445194|tur|0.039256598039922354|glk|0.04186150860036816
maa|nhy|0.00048805941778935454|miz|0.0010489419568222233|maq|0.0014048647901573434|vmy|0.0016224617636800907|npl|0.0016854765663770227
mab|mil|0.0011834467483220709|xtd|0.0019995924080147436|mpm|0.002054889152937653|xtm|0.0021695467039348233|zpl|0.0023334754877765845
mad|ind|0.018227492155103973|jav|0.02050960886882616|ptu|0.04078653452420192|mqj|0.04196223334502714|iba|0.05025239060399978
mae|nin|0.0023771138501176826|hau|0.012272722595546652|nhu|0.016885590479628218|atg|0.017812399559455194|ken|0.018882074327827895
maf|xed|0.0007103978938230007|meq|0.001843384408864409|mqb|0.0021156319569327654|muy|0.0022030346538918365|bjv|0.022935452220237806
mag|suz|0.014203836259237674|taj|0.015141829924188166|ory|0.02271581838418191|ben|0.024394580436687793|asm|0.030432017532731816
mah|far|0.10299268312942474|kwf|0.1039683447121774|lgl|0.1044134597880367|kwd|0.10456757574094398|bgt|0.10474862262777163
mai|suz|0.0063071109759607735|taj|0.006751401646251022|ben|0.023160437200236444|asm|0.025385707841167053|ory|0.030439652680879368
mak|mqj|0.014366323990552685|ptu|0.014951003138944974|hvn|0.02924710785921625|nfa|0.03245288439211621|blz|0.03267697632339992
mam|agu|0.0036485057419219924|ttc|0.0041940203461476675|knj|0.004415308559099971|jac|0.0047541527786512045|usp|0.005451993747042343
mas|kam|0.011876304535936065|kik|0.015831404756821328|ngp|0.01617617209528951|luo|0.016396273983903004|ziw|0.01746440277849358
mat|maz|0.0020984672796925115|otq|0.004333500363701277|ote|0.0054800561382462604|ngu|0.009995943657959796|ncj|0.011699839680057042
mau|vmy|0.0011008993488607777|maq|0.0011565007570027708|miz|0.0011635739150915971|nhy|0.0013772747317301712|maj|0.0015406203507205912
mav|txu|0.036764364743834675|wap|0.038074661898448624|pad|0.042747394768576544|kyz|0.0428451936806992|djk|0.045674685792702854
maw|xon|0.006429958600945461|gng|0.007985099178124108|tbz|0.01062827127371743|soy|0.01165563641231152|ncu|0.012632775299627601
max|alp|0.012445971335454078|blz|0.028010811879347425|kje|0.040231966357268584|lex|0.040517105534674865|bps|0.04156305733099954
mba|bkd|0.0026899174979707692|ceb|0.004068129212434333|mbt|0.004949309097064495|mbb|0.005391327971437918|obo|0.007302095257309336
mbd|mbt|0.0047898282833306145|obo|0.005997889729599719|bkd|0.006427129126512483|mbb|0.006660538372608588|ceb|0.009558771401657241
mbe|pao|0.028368211160414554|ood|0.08512761585163106|tew|0.08560690261928006|dgr|0.10510055590993324|tac|0.116040808707138
mbf|zlm|0.0007154497177808784|zsm|0.010632873408444255|iba|0.05486001222662661|khm|0.057926868913085405|jav|0.05943231567682714
mbi|obo|0.0018123632404316932|mbb|0.0018190995556556877|mbt|0.0030106739888436105|bkd|0.004558336718425026|ceb|0.00617439691171477
mbk|urt|0.004043534178886059|agg|0.0066851018259282|ipi|0.01359777440962645|gai|0.014734221831531072|geb|0.015085504409738102
mbl|gub|0.0728392436553529|txu|0.07786547978981195|urb|0.08537952578447307|kyz|0.08556377909066497|pab|0.08992616127180796
mbm|lin|0.013024250896886807|mcp|0.03830362067392527|bss|0.04781639466345425|ken|0.05130535975429492|nhu|0.053211084683715146
mbn|tuf|0.005476239210949867|cui|0.008048251710078736|guh|0.01296818295220074|guo|0.01933250604034356|gvc|0.030618557211206845
mbo|bss|0.0019236410412628946|ken|0.0031886988802848995|nhu|0.007689009841906714|ibo|0.015200350557097203|mcp|0.018307686667511588
mbp|tuf|0.02347709006419175|kvn|0.026478787973245637|noa|0.028555614124828432|cuk|0.028592876566802358|emp|0.03108691934847055
mbq|bjz|0.0009694858875686867|mcq|0.002086537049681794|bbb|0.004748539776913937|tpi|0.007913359723958034|mox|0.01051449977109019
mbr|guo|0.002492199168163467|tav|0.012727258357715208|gvc|0.01369062230956513|sri|0.014198292255286897|cbv|0.014395588722848464
mbs|bps|0.0013126272156062375|bpr|0.0033605485937479437|tbl|0.005668596865747783|obo|0.008288490606444807|mbt|0.01051863492228916
mbu|xed|0.010815834410087299|meq|0.011910913396250375|mqb|0.01236842324944796|muy|0.012815135731872604|nhu|0.02012295728499231
mbv|sus|0.007920356873858702|knf|0.009518435068576449|yal|0.01952529264131742|wol|0.02457455398914366|spp|0.04855402525118944
mbw|med|0.0019644280046189175|gam|0.0024307787162720354|kyc|0.0029346371479751976|kue|0.003173336328354974|snp|0.005083723245860227
mbx|urt|0.004870195438053516|ipi|0.005360993577586037|kyc|0.00868481874262588|geb|0.009765583070855597|gai|0.009944128419500164
mby|urd|0.0008147907027734688|snd|0.011865835882004041|guj|0.024039495354182153|pst|0.04091721147379723|bgc|0.05041880182368735
mbz|mpm|0.0014023909763576287|zpz|0.0021264355128259595|mih|0.0023920084384323023|mib|0.002612536982582414|zpl|0.002799136809480193
mcc|tcs|0.014086887243316824|imo|0.015039945561887029|ipi|0.017224831301720134|kyc|0.018289243051982818|med|0.018348013306130083
mce|mpm|0.0005360719958224525|mib|0.0016737460152343648|mie|0.0022058152575128017|mih|0.0023403159738428964|azg|0.002789816088974971
mcf|kaq|0.010884986013643646|yad|0.012970327309572822|shp|0.014485559265349798|ura|0.017066248272725106|tca|0.019113649605209945
mcg|guh|0.009590530950885702|cui|0.01423171802159683|tuf|0.02723585350685205|gvc|0.029946184894031676|guo|0.03059040559113289
mch|ake|0.021125071205688503|mbc|0.02321608916853914|guh|0.026199255526775714|wap|0.028032090994473055|cui|0.0312007970365035
mci|bmu|0.001110757713270501|ksr|0.0020680217123174435|bzh|0.0026243441685460927|ded|0.002883976065218229|iou|0.0032756154697069864
mcj|nhu|0.004003896067879672|ken|0.011090395589048844|bss|0.013203567738419339|mcp|0.017808435618734575|nin|0.019271418407982004
mck|loz|0.022642374845376945|toi|0.03155023006670066|umb|0.04257289922878609|sna|0.04406750873592031|bem|0.045477260361035395
mcl|snn|0.0014635916923104648|sey|0.005527243812883324|inb|0.006357047633127722|con|0.006960631977052758|gum|0.012117097941424603
mcm|zlm|0.004490139467839119|zsm|0.005881867297732012|khm|0.05660595912772436|iba|0.059350092989134136|jav|0.0640518463921945
mcn|mqb|0.008182992140509531|muy|0.008203278007489379|meq|0.008474565132959857|xed|0.010924729507804824|bjv|0.01274007355301503
mcr|byr|0.0020921692896407073|awb|0.0034813895360786998|tbg|0.003693391170906256|bzh|0.0042389265300702885|omw|0.004655623557671189
mcs|meq|0.006287525238281936|mqb|0.006515271694416589|muy|0.006999016473442336|xed|0.007551007892683487|bjv|0.01880881123402931
mct|mcp|0.009654605748088557|bss|0.00981906978844866|nhu|0.010844118608525691|ken|0.011552174192465495|ibo|0.023078150364778286
mcu|nhu|0.004708450841808521|ken|0.011330198576269797|bss|0.012864954210283672|mcp|0.015617488552989663|nin|0.02140174453070667
mcv|imo|0.008187465313097544|kyg|0.010208131288504754|snp|0.01067999234448871|byr|0.010750045715303023|awb|0.010803366108338305
mcw|kyq|0.000909413381965131|daa|0.002290366251790416|bjv|0.018289153533665118|muy|0.022838915413492564|mqb|0.02318066553993835
mcx|mcp|0.014116229604527727|bjv|0.030022081936335158|nhu|0.03184237886522409|bss|0.03356875718767401|ken|0.035116060104114645
mcy|bzh|0.0022264997238767396|byr|0.003361622150772614|tbg|0.0038090372979925576|iou|0.00426608390777197|awb|0.004383088474449623
mcz|boj|0.0014902679225484454|tbc|0.003634203237970429|nca|0.0044158463415902485|gam|0.004473415002477279|kue|0.005078119369393044
mda|nin|0.0008102504655765432|hau|0.012012103946401982|atg|0.015636073640394484|ikk|0.01847878760607343|nhu|0.01912798748000857
mdb|imo|0.008295135938605428|kyg|0.01082647623438883|snp|0.011207325447854183|kue|0.011294530870341461|med|0.011362584461180542
mdc|boj|0.00031602954367124735|nca|0.0026482851802292783|dah|0.003949228285943838|agd|0.004003780187907117|bjr|0.004419510339697006
mdd|bjv|0.017450998573032134|meq|0.01753876449397231|mqb|0.017701967570849735|muy|0.018147231050787426|xed|0.018869775193076612
mde|daa|0.014206474094849344|kyq|0.016346283989670796|bjv|0.0308977956400287|muy|0.038056103936642764|mqb|0.03842899300372428
mdf|chv|0.0161353764627042|rus|0.034954375227732856|ukr|0.049960262268056076|bel|0.05645664630125992|ekk|0.057247031646977524
mdg|daa|0.010514723080966409|kyq|0.013316085407301878|bjv|0.03033407239593463|muy|0.03343660600673438|mqb|0.033858958874286645
mdh|obo|0.003735741819215687|tbl|0.004102630780586865|mbb|0.004360698743083133|bpr|0.004931253977997041|mbt|0.005595972954273227
mdi|lug|0.02082756974776289|spy|0.032911682590740475|dik|0.03427011522759252|sxb|0.0348576081776953|luo|0.03656043083919798
mdj|lug|0.030114011013150883|dik|0.03503864820063815|spy|0.04309246699614613|sxb|0.043666125936106144|luo|0.045544905338589764
mdk|lug|0.017680808484055843|spy|0.029051232372130045|sxb|0.03177764510795496|luo|0.033367723202863755|dik|0.03477756966233702
mdm|lug|0.02677321985822366|dik|0.03326614156346607|spy|0.03929135663514315|sxb|0.040615871746063216|luo|0.04241191383952554
mdn|bjv|0.02589109113691688|mcp|0.02597275675408165|nhu|0.04201159370858732|mqb|0.04265998637350665|meq|0.04269991641755496
mdp|lin|0.01577806124734603|umb|0.0452990923680998|mcp|0.05821246972683541|bem|0.06907474544372227|bss|0.07248698685618549
mdq|lug|0.04563374010288976|lin|0.05310859351663151|sxb|0.05601334430773456|dik|0.056449420074245936|luo|0.058156816917796575
mdr|ptu|0.0019149386274984425|mqj|0.002739678535532684|blz|0.027179630518619106|hvn|0.042685858292202394|iba|0.04547172528132681
mds|bbb|0.0034044107579631233|bjz|0.003854024035222709|mcq|0.0046359601450698855|tpi|0.006168871205591535|rro|0.01190541884355135
mdt|lin|0.022430258664296904|mcp|0.02647312049890815|bss|0.03942986524593176|ken|0.04257594402159052|nhu|0.04312870848086224
mdu|mcp|0.02266193110236009|lin|0.026919147175558777|bss|0.037830812813211205|nhu|0.04033577858133592|ken|0.040684856979235094
mdv|mib|0.0004897978581359923|mpm|0.0007277115587398821|mie|0.0010881550655349724|xtm|0.0016519475830238017|trc|0.002079127412323213
mdw|lin|0.017626428742938852|mcp|0.032744166561292004|bss|0.04716901745398739|ken|0.05020344024523762|nhu|0.05025918453207912
