target_lang|closest_lang_0|tree_dist_0|closest_lang_1|tree_dist_1|closest_lang_2|tree_dist_2|closest_lang_3|tree_dist_3|closest_lang_4|tree_dist_4
rnp|taj|0.6|cbu|0.7777777777777778|con|0.7777777777777778|ata|0.7777777777777778|ura|0.7777777777777778
rnr|cbu|0.8181818181818181|con|0.8181818181818181|ata|0.8181818181818181|ura|0.8181818181818181|guo|0.8333333333333334
rnw|poy|0.33333333333333337|ndj|0.33333333333333337|seh|0.3846153846153846|kde|0.3846153846153846|kam|0.3846153846153846
rob|mqj|0.1428571428571429|ptu|0.33333333333333337|agn|0.5|jvn|0.5384615384615384|tbl|0.5384615384615384
roc|mkn|0.5|ind|0.5|zsm|0.5|zlm|0.5|iba|0.5238095238095238
rod|kdl|0.4285714285714286|ikk|0.5555555555555556|ibo|0.5555555555555556|ken|0.5789473684210527|mkl|0.6
roe|met|0.08333333333333337|tbc|0.15384615384615385|apr|0.16666666666666663|mee|0.19999999999999996|mbh|0.23076923076923073
rof|kam|0.28|zga|0.28|poy|0.30434782608695654|ndj|0.30434782608695654|lug|0.3076923076923077
rog|mkn|0.5|ind|0.5|zsm|0.5|zlm|0.5|iba|0.5238095238095238
roh|cat|0.18518518518518523|hat|0.1875|fra|0.1875|acf|0.21212121212121215|oci|0.2142857142857143
rol|ceb|0.19999999999999996|fil|0.375|cgc|0.4666666666666667|bkd|0.5294117647058824|obo|0.5294117647058824
roo|cbu|0.6666666666666667|con|0.6666666666666667|ata|0.6666666666666667|ura|0.6666666666666667|guo|0.7142857142857143
ror|hvn|0.36363636363636365|nfa|0.36363636363636365|lex|0.5454545454545454|kje|0.5454545454545454|txq|0.5652173913043479
rou|cbu|0.7142857142857143|con|0.7142857142857143|ata|0.7142857142857143|ura|0.7142857142857143|guo|0.75
row|txq|0.23809523809523814|llg|0.23809523809523814|rgu|0.30434782608695654|lex|0.4|kje|0.4
rpn|upv|0.28|klv|0.33333333333333337|lww|0.3846153846153846|tgp|0.4814814814814815|apb|0.5
rpt|boj|0.5714285714285714|cbu|0.8|con|0.8|ata|0.8|ura|0.8
rri|lbb|0.23076923076923073|rai|0.23076923076923073|rug|0.24137931034482762|bnp|0.36|mpx|0.43999999999999995
rth|agn|0.4545454545454546|jvn|0.5|tbl|0.5|jav|0.5|yka|0.5384615384615384
rtm|apb|0.33333333333333337|mpx|0.368421052631579|tnk|0.368421052631579|aia|0.368421052631579|tgo|0.368421052631579
rtw|bgc|0.26315789473684215|guj|0.30000000000000004|hin|0.30000000000000004|urd|0.30000000000000004|mjl|0.4444444444444444
rub|lug|0.16666666666666663|sxb|0.19999999999999996|kam|0.21739130434782605|zga|0.21739130434782605|poy|0.23809523809523814
ruc|lug|0.18518518518518523|sxb|0.2857142857142857|kam|0.3076923076923077|zga|0.3076923076923077|poy|0.33333333333333337
rue|ukr|0.125|rus|0.19999999999999996|bel|0.19999999999999996|slv|0.375|slk|0.375
ruh|cbu|0.75|con|0.75|ata|0.75|ura|0.75|guo|0.7777777777777778
ruk|nin|0.11111111111111116|ikk|0.5|ibo|0.5|ken|0.5294117647058824|mkl|0.5555555555555556
run|lug|0.2592592592592593|sxb|0.2857142857142857|kam|0.3076923076923077|zga|0.3076923076923077|poy|0.33333333333333337
ruo|ron|0.13043478260869568|lat|0.26315789473684215|ita|0.30434782608695654|cat|0.33333333333333337|oci|0.36
rup|ron|0.18181818181818177|lat|0.2222222222222222|ita|0.2727272727272727|cat|0.30434782608695654|oci|0.33333333333333337
ruq|ron|0.08333333333333337|lat|0.30000000000000004|ita|0.33333333333333337|cat|0.36|oci|0.3846153846153846
rut|cbu|0.7777777777777778|con|0.7777777777777778|ata|0.7777777777777778|ura|0.7777777777777778|guo|0.8
ruu|agn|0.5714285714285714|jvn|0.6|tbl|0.6|jav|0.6|yka|0.625
rwa|cbu|0.75|con|0.75|ata|0.75|ura|0.75|guo|0.7777777777777778
rwk|kam|0.3076923076923077|zga|0.3076923076923077|lug|0.33333333333333337|poy|0.33333333333333337|kik|0.33333333333333337
rwm|lin|0.37142857142857144|umb|0.4482758620689655|poy|0.4814814814814815|ndj|0.4814814814814815|seh|0.5172413793103448
rwo|nca|0.1428571428571429|dah|0.3846153846153846|iou|0.3846153846153846|ded|0.6|bmu|0.625
rwr|guj|0.23809523809523814|bgc|0.30000000000000004|hin|0.33333333333333337|urd|0.33333333333333337|mjl|0.4736842105263158
